0,1.1805951038890814e-05
1,0.537147102526003
2,0.5565476190476191
3,0.5727542687453601
4,0.5728047424972212
5,0.5447788926049796
6,0.5733826247689464
7,0.5353311135775065
8,0.5380635624538064
9,0.5744916820702403
10,0.5577777777777778
11,0.5544002970664687
pca,0.5260610573343262
degree,0.5622683469236471
experience,0.570581696924787
