PctWomenApplied,0.4275217830706618
PctWomenInterestedIn,0.4212370300498585
one,0.361646884272997
two,0.38787653402751954
three,0.3845867460908414
four,0.3838421444527178
five,0.37174721189591076
six,0.3806499813223758
seven,0.3589265747297801
eight,0.3598357596117954
nine,0.37840866641763166
ten,0.3896976483762598
eleven,0.38868205510052123
OurAvg,0.37749885840210906
pca,0.3698732289336316
degree,0.3923105636431504
